age,gender,subscription_type,watch_hours,last_login_days,region,device,monthly_fee,churned,payment_method,number_of_profiles,avg_watch_time_per_day,favorite_genre
41,0,1,0.43,60,2,1,17.99,1,2,3,0.01,0
18,2,1,8.3,41,4,2,17.99,1,1,5,0.2,5
69,0,0,40.16,16,1,3,8.99,0,2,4,2.36,3
58,0,1,0.45,7,4,3,17.99,1,1,1,0.06,6
65,0,2,45.1,58,0,4,13.99,0,0,3,0.76,5
24,2,1,15.55,30,0,4,17.99,0,3,1,0.5,4
65,2,2,1.64,15,5,4,13.99,1,1,2,0.1,4
27,2,1,2.3,1,2,2,17.99,0,0,5,1.15,5
53,0,2,0.89,42,2,3,13.99,1,0,3,0.02,5
22,0,1,26.78,38,2,0,17.99,0,4,4,0.69,1
63,0,1,2.81,0,5,4,17.99,0,3,5,2.81,3
29,0,2,3.69,1,3,4,13.99,0,0,1,1.84,2
62,1,2,27.16,45,2,0,13.99,0,0,2,0.59,1
34,1,2,15.02,13,2,2,13.99,0,4,2,1.07,5
21,2,2,3.18,41,2,1,13.99,1,4,1,0.08,2
53,1,0,79.83,27,4,3,8.99,0,3,3,2.85,6
63,2,2,3.13,45,3,1,13.99,1,3,2,0.07,6
65,1,2,15.33,17,3,0,13.99,0,3,1,0.85,6
45,1,2,2.69,8,1,4,13.99,1,1,3,0.3,3
53,0,0,0.19,25,3,1,8.99,1,4,4,0.01,5
60,1,0,4.37,59,3,1,8.99,1,1,2,0.07,6
35,1,1,28.76,23,5,4,17.99,0,3,1,1.2,6
51,0,2,1.91,8,2,1,13.99,1,4,3,0.21,1
27,0,0,5.3,1,0,2,8.99,0,4,2,2.65,2
28,2,1,9.9,19,2,4,17.99,0,3,5,0.49,6
18,0,0,5.64,44,2,4,8.99,1,3,4,0.13,4
22,2,0,7.06,58,1,2,8.99,1,0,3,0.12,2
61,1,2,2.15,33,5,2,13.99,1,1,1,0.06,6
54,2,2,4.69,6,5,1,13.99,0,3,5,0.67,2
52,0,1,2.05,24,0,2,17.99,1,3,2,0.08,5
24,1,1,26.44,28,0,2,17.99,0,3,1,0.91,2
38,2,0,4.26,42,2,2,8.99,1,3,5,0.1,0
44,2,2,6.9,21,2,2,13.99,0,3,4,0.31,4
64,1,2,8.4,47,5,3,13.99,1,1,4,0.18,2
23,0,0,5.22,12,0,3,8.99,0,4,2,0.4,4
22,1,1,23.15,42,5,3,17.99,0,3,1,0.54,6
23,2,0,11.07,28,5,0,8.99,1,4,1,0.38,6
68,0,0,10.14,9,2,3,8.99,0,3,1,1.01,6
18,2,0,20.15,4,5,3,8.99,0,1,4,4.03,4
36,1,1,6.59,58,5,2,17.99,1,3,5,0.11,6
26,0,0,2.58,16,1,0,8.99,1,0,5,0.15,4
33,1,2,8.27,58,0,2,13.99,1,3,4,0.14,5
50,2,2,6.11,12,0,3,13.99,0,2,2,0.47,2
34,1,0,31.66,60,0,3,8.99,0,3,5,0.52,6
22,2,1,0.76,52,5,3,17.99,1,0,1,0.01,1
61,0,0,4.18,47,5,1,8.99,1,2,2,0.09,3
30,0,0,2.56,32,4,4,8.99,1,1,1,0.08,4
32,0,0,17.67,14,1,3,8.99,0,4,4,1.18,5
56,0,1,17.25,52,4,1,17.99,0,4,5,0.33,6
58,1,1,21.56,39,2,3,17.99,0,1,4,0.54,3
61,2,1,5.87,8,0,1,17.99,0,1,5,0.65,4
51,2,0,2.42,9,2,4,8.99,1,1,5,0.24,2
24,2,1,2.43,32,4,3,17.99,1,2,2,0.07,2
40,1,1,18.06,21,4,0,17.99,0,3,1,0.82,6
51,2,1,7.64,13,0,1,17.99,0,3,2,0.55,5
56,2,1,1.54,10,0,4,17.99,1,0,3,0.14,5
53,2,1,21.9,28,0,0,17.99,0,0,2,0.76,2
20,2,2,2.13,8,4,0,13.99,1,3,3,0.24,4
43,2,0,4.07,19,1,0,8.99,1,2,3,0.2,4
64,0,0,0.65,43,1,1,8.99,1,4,3,0.01,3
40,0,1,6.11,28,3,0,17.99,0,0,1,0.21,5
29,0,1,4.53,15,3,2,17.99,0,0,4,0.28,4
47,2,1,15.18,30,1,0,17.99,0,1,4,0.49,4
51,0,0,13.92,29,5,0,8.99,1,3,1,0.46,3
25,1,1,5.62,49,0,4,17.99,0,0,5,0.11,4
35,0,2,2.42,59,2,1,13.99,1,4,3,0.04,3
38,1,0,9.06,30,2,2,8.99,0,0,2,0.29,3
58,0,0,34.53,0,1,3,8.99,0,3,4,34.53,5
68,2,0,2.28,6,1,0,8.99,1,0,3,0.33,5
28,0,2,28.8,49,5,1,13.99,0,0,3,0.58,2
57,1,2,14.87,46,3,4,13.99,0,2,4,0.32,5
52,2,0,13.94,56,1,0,8.99,1,4,3,0.24,2
70,0,1,10.54,0,2,0,17.99,0,1,4,10.54,2
68,0,2,56.43,18,1,4,13.99,0,4,2,2.97,5
53,2,2,39.33,16,4,1,13.99,0,2,4,2.31,2
44,1,0,15.61,30,3,0,8.99,0,1,5,0.5,5
68,0,2,0.22,51,1,0,13.99,1,0,1,0.0,6
64,0,2,3.92,17,4,0,13.99,0,0,5,0.22,4
65,0,2,2.26,60,5,2,13.99,1,0,2,0.04,4
28,0,1,1.79,5,4,3,17.99,0,3,5,0.3,3
50,1,1,22.44,29,2,4,17.99,0,0,2,0.75,0
59,0,2,23.59,43,3,0,13.99,0,2,1,0.54,5
38,2,1,24.19,22,4,2,17.99,0,3,2,1.05,5
49,0,0,6.56,10,0,3,8.99,0,2,5,0.6,1
40,1,2,16.13,47,1,2,13.99,0,2,5,0.34,1
39,0,2,19.16,60,0,4,13.99,0,2,5,0.31,4
34,0,2,1.28,57,0,4,13.99,1,1,4,0.02,5
20,1,1,32.04,26,2,4,17.99,0,4,3,1.19,0
28,0,1,0.12,2,3,1,17.99,0,4,5,0.04,1
18,0,2,0.25,37,0,1,13.99,1,2,5,0.01,6
19,1,0,4.46,50,0,0,8.99,1,0,3,0.09,2
32,2,1,4.24,14,0,3,17.99,1,3,2,0.28,3
19,0,2,8.62,57,1,1,13.99,1,4,3,0.15,0
22,0,0,11.96,45,2,2,8.99,1,4,2,0.26,0
55,1,2,10.1,4,1,0,13.99,0,2,4,2.02,6
21,0,2,0.44,1,1,4,13.99,1,4,1,0.22,5
39,2,1,1.12,27,3,2,17.99,1,3,5,0.04,6
53,2,0,14.1,42,3,1,8.99,1,4,5,0.33,4
27,2,1,30.8,16,2,0,17.99,0,4,2,1.81,0
29,2,2,10.74,27,5,4,13.99,0,4,5,0.38,3
70,0,2,8.27,60,2,4,13.99,1,3,3,0.14,1
51,1,2,12.91,42,3,4,13.99,1,2,1,0.3,1
26,2,1,9.23,10,3,0,17.99,0,3,3,0.84,2
63,0,0,0.52,1,0,4,8.99,1,4,4,0.26,1
66,1,0,2.18,15,5,1,8.99,1,2,5,0.14,4
57,2,1,29.23,3,5,1,17.99,0,0,1,7.31,5
53,2,1,1.64,5,3,1,17.99,1,1,1,0.27,4
47,2,0,5.53,17,3,1,8.99,0,2,2,0.31,5
34,1,0,9.96,8,3,4,8.99,0,0,2,1.11,0
26,1,0,4.27,36,4,1,8.99,1,4,3,0.12,0
67,0,2,43.24,34,0,4,13.99,0,0,3,1.24,6
32,2,2,27.77,2,4,4,13.99,0,1,3,9.26,6
24,2,2,1.57,16,0,1,13.99,0,4,5,0.09,2
24,2,2,5.4,7,1,1,13.99,0,3,5,0.68,6
31,1,0,3.86,8,2,3,8.99,1,4,4,0.43,0
34,2,1,10.51,13,2,0,17.99,0,0,5,0.75,4
70,0,0,7.47,58,3,0,8.99,1,3,2,0.13,5
18,1,1,0.72,47,4,3,17.99,1,1,3,0.01,2
49,1,0,18.97,60,4,2,8.99,1,3,3,0.31,0
25,0,0,4.02,48,3,0,8.99,1,0,4,0.08,6
23,0,0,13.62,33,4,0,8.99,1,3,2,0.4,1
32,0,2,4.69,48,5,1,13.99,1,0,4,0.1,6
19,0,2,1.68,6,3,1,13.99,0,0,3,0.24,2
21,1,2,8.69,22,5,0,13.99,0,0,2,0.38,4
57,1,2,12.67,50,3,3,13.99,1,1,2,0.25,2
53,1,2,13.02,41,0,3,13.99,1,3,3,0.31,5
67,2,1,53.67,47,0,1,17.99,0,4,2,1.12,5
66,1,1,11.94,43,1,4,17.99,0,0,4,0.27,2
33,1,0,24.4,35,2,3,8.99,0,4,2,0.68,3
23,0,1,3.0,59,5,0,17.99,1,1,5,0.05,6
58,1,2,12.42,20,4,4,13.99,0,0,5,0.59,5
49,1,2,35.69,42,3,3,13.99,0,0,2,0.83,3
24,0,2,12.3,32,1,1,13.99,1,3,4,0.37,1
57,0,1,23.63,34,0,1,17.99,0,0,5,0.68,3
61,0,0,4.48,28,3,1,8.99,1,3,5,0.15,0
38,0,2,3.26,20,4,1,13.99,0,4,4,0.16,6
67,2,0,4.31,37,0,1,8.99,1,2,5,0.11,6
64,0,1,6.41,4,3,4,17.99,0,0,1,1.28,6
26,1,2,24.88,15,1,4,13.99,0,3,1,1.55,0
68,0,0,9.48,4,4,4,8.99,0,0,2,1.9,3
27,0,0,7.52,34,4,2,8.99,1,1,5,0.21,5
24,2,2,17.37,17,0,0,13.99,0,2,1,0.97,4
28,1,0,25.3,8,3,4,8.99,0,3,5,2.81,4
35,2,0,29.26,36,0,1,8.99,0,2,1,0.79,1
54,2,2,27.56,28,1,1,13.99,0,4,5,0.95,4
22,2,0,11.74,33,0,0,8.99,1,1,2,0.35,2
60,1,2,12.22,17,0,3,13.99,0,2,2,0.68,3
37,0,2,1.64,8,1,1,13.99,1,0,1,0.18,0
30,1,0,1.3,56,0,3,8.99,1,0,1,0.02,2
21,1,2,51.45,24,1,1,13.99,0,0,1,2.06,5
40,2,1,3.41,26,3,3,17.99,0,0,5,0.13,0
69,1,2,32.2,13,1,2,13.99,0,2,1,2.3,2
29,2,0,15.49,31,0,1,8.99,1,3,3,0.48,2
60,0,1,16.05,56,3,1,17.99,0,4,4,0.28,2
36,1,1,5.72,21,4,4,17.99,0,2,1,0.26,1
57,0,0,3.81,1,0,0,8.99,1,3,2,1.91,3
19,0,2,8.54,6,0,3,13.99,0,0,3,1.22,5
43,0,1,16.6,17,3,1,17.99,0,3,3,0.92,3
45,2,1,19.18,49,3,2,17.99,1,3,5,0.38,2
31,2,2,4.11,33,3,3,13.99,1,1,5,0.12,3
38,0,1,3.26,36,0,4,17.99,1,3,1,0.09,2
59,1,0,14.13,4,1,2,8.99,0,4,2,2.83,4
42,1,1,3.39,30,5,2,17.99,0,2,5,0.11,3
47,2,0,14.58,56,1,0,8.99,1,0,3,0.26,2
58,1,1,23.87,47,4,0,17.99,0,1,2,0.5,3
41,1,1,11.91,18,5,4,17.99,0,0,3,0.63,0
40,2,2,0.65,16,1,4,13.99,1,3,5,0.04,4
59,1,2,6.99,28,1,2,13.99,0,0,3,0.24,5
52,0,1,2.69,54,5,2,17.99,1,1,3,0.05,6
61,0,2,38.55,11,2,0,13.99,0,2,4,3.21,1
52,2,0,33.99,30,1,1,8.99,0,0,2,1.1,3
39,2,2,6.67,49,4,0,13.99,1,1,1,0.13,2
33,0,0,1.96,18,2,4,8.99,1,2,2,0.1,0
24,2,0,1.97,39,4,2,8.99,1,0,3,0.05,4
53,1,0,25.23,5,2,0,8.99,0,0,1,4.21,2
25,0,2,0.09,40,3,3,13.99,1,0,1,0.0,4
40,0,2,12.53,30,3,2,13.99,0,1,4,0.4,2
46,1,1,4.4,24,5,4,17.99,0,4,4,0.18,2
67,2,1,1.54,27,1,0,17.99,1,1,2,0.06,4
20,1,2,17.28,50,5,0,13.99,0,4,5,0.34,1
22,1,1,13.87,24,3,0,17.99,0,0,5,0.55,1
39,0,1,4.25,21,5,1,17.99,1,4,3,0.19,6
53,1,0,15.01,25,1,4,8.99,0,2,2,0.58,5
53,2,0,16.65,0,2,0,8.99,0,2,4,16.65,6
20,1,0,6.06,37,3,3,8.99,1,2,5,0.16,1
62,0,0,26.62,55,2,3,8.99,0,2,4,0.48,0
62,0,1,1.26,34,0,3,17.99,1,0,2,0.04,2
41,0,2,1.21,20,5,4,13.99,1,3,5,0.06,6
30,0,0,6.53,49,0,4,8.99,1,3,5,0.13,6
48,1,0,15.91,21,2,3,8.99,0,3,2,0.72,2
18,2,0,2.02,2,4,2,8.99,0,1,5,0.67,2
23,2,1,11.18,46,1,4,17.99,0,2,4,0.24,0
68,2,0,0.12,26,5,3,8.99,1,1,2,0.0,2
30,1,1,24.6,9,3,4,17.99,0,0,4,2.46,2
61,1,2,27.06,32,0,1,13.99,0,2,3,0.82,3
31,2,1,0.62,39,2,4,17.99,1,3,2,0.02,0
44,2,2,10.18,56,3,1,13.99,1,2,3,0.18,5
26,1,2,6.52,23,5,0,13.99,0,4,2,0.27,1
55,1,1,2.47,7,0,0,17.99,0,2,4,0.31,5
40,1,2,3.48,29,4,1,13.99,0,2,4,0.12,3
59,2,0,20.49,26,1,4,8.99,0,2,1,0.76,4
51,2,1,20.55,20,5,3,17.99,0,0,5,0.98,6
26,2,0,0.94,30,2,0,8.99,1,0,4,0.03,3
56,0,0,0.4,38,4,2,8.99,1,2,5,0.01,0
66,1,2,1.97,2,2,1,13.99,0,0,4,0.66,6
35,0,2,58.33,42,4,1,13.99,0,1,4,1.36,4
28,1,1,16.88,20,4,2,17.99,0,4,2,0.8,6
66,1,2,0.8,32,4,3,13.99,1,2,1,0.02,3
19,1,0,23.08,15,0,0,8.99,0,3,3,1.44,1
32,2,0,14.84,10,2,0,8.99,0,1,2,1.35,6
63,1,1,9.84,3,3,1,17.99,0,4,4,2.46,1
69,2,2,31.16,47,1,2,13.99,0,2,5,0.65,2
24,0,0,1.42,40,4,2,8.99,1,2,4,0.03,5
24,1,0,0.9,40,2,1,8.99,1,3,5,0.02,2
62,0,1,6.48,25,2,0,17.99,0,1,4,0.25,2
64,1,2,1.42,42,4,1,13.99,1,4,3,0.03,4
69,0,0,10.1,24,0,3,8.99,0,0,2,0.4,6
32,2,1,4.69,12,1,2,17.99,1,0,3,0.36,2
67,0,1,0.61,12,4,4,17.99,1,1,3,0.05,2
37,2,0,18.15,54,3,0,8.99,1,2,1,0.33,6
34,1,2,2.89,36,3,3,13.99,1,2,3,0.08,6
21,0,0,23.78,9,4,1,8.99,0,0,3,2.38,5
50,1,1,8.48,13,1,4,17.99,0,4,3,0.61,6
56,1,0,27.15,15,2,3,8.99,0,0,1,1.7,0
52,1,0,6.78,2,1,2,8.99,0,3,1,2.26,5
62,1,1,0.62,8,1,2,17.99,1,4,1,0.07,4
53,0,0,0.01,55,0,2,8.99,1,4,3,0.0,2
46,0,0,4.15,50,3,3,8.99,1,2,2,0.08,2
65,0,2,16.1,9,0,3,13.99,0,4,4,1.61,2
33,0,2,26.73,28,1,0,13.99,0,3,3,0.92,4
37,2,0,1.32,11,5,3,8.99,1,3,5,0.11,4
52,1,1,27.41,1,0,1,17.99,0,1,2,13.71,0
30,0,2,19.84,29,0,3,13.99,0,2,1,0.66,3
38,2,1,3.64,39,0,0,17.99,1,3,5,0.09,3
62,0,1,10.68,46,5,4,17.99,1,1,1,0.23,2
22,2,0,29.96,43,3,3,8.99,0,1,5,0.68,5
55,2,1,38.31,32,1,2,17.99,0,1,1,1.16,6
48,1,1,1.64,11,3,2,17.99,1,3,1,0.14,3
54,2,2,8.55,57,4,2,13.99,1,4,1,0.15,4
27,2,2,3.92,56,4,0,13.99,1,2,1,0.07,3
59,2,1,4.8,1,0,0,17.99,0,4,1,2.4,3
39,2,1,11.29,7,2,4,17.99,0,3,1,1.41,2
19,2,1,0.4,15,5,2,17.99,1,3,1,0.03,6
29,2,2,2.33,56,1,0,13.99,1,1,2,0.04,6
33,1,1,1.98,5,2,0,17.99,0,0,2,0.33,6
62,2,0,1.31,46,1,0,8.99,1,1,2,0.03,6
45,1,2,8.71,23,5,4,13.99,0,0,5,0.36,1
48,2,2,4.65,19,4,1,13.99,0,2,4,0.23,5
19,1,0,15.61,8,0,4,8.99,0,1,2,1.73,4
20,0,1,27.16,53,5,4,17.99,0,0,1,0.5,2
59,0,0,10.22,53,4,2,8.99,1,0,4,0.19,6
41,2,0,11.39,44,5,2,8.99,1,3,3,0.25,5
41,0,1,1.5,60,5,0,17.99,1,3,5,0.02,4
47,0,2,13.28,20,2,2,13.99,0,4,3,0.63,2
46,1,1,4.67,58,1,3,17.99,1,4,1,0.08,2
33,0,0,1.18,42,1,3,8.99,1,2,5,0.03,4
21,1,1,11.78,4,4,1,17.99,0,1,3,2.36,3
66,1,0,1.92,27,5,1,8.99,1,3,5,0.07,4
37,1,1,3.73,31,1,3,17.99,1,4,5,0.12,2
49,1,2,9.39,22,2,1,13.99,0,3,1,0.41,0
66,0,2,7.74,6,5,1,13.99,0,0,4,1.11,4
35,2,0,0.57,56,5,2,8.99,1,4,2,0.01,1
65,1,2,4.3,46,0,2,13.99,1,4,3,0.09,1
20,2,2,22.07,59,4,0,13.99,0,2,1,0.37,1
25,0,2,10.7,39,2,3,13.99,1,1,1,0.27,5
32,1,2,1.88,40,3,4,13.99,1,1,4,0.05,5
59,2,1,0.95,55,5,0,17.99,1,1,4,0.02,1
34,0,0,16.43,56,2,3,8.99,1,2,2,0.29,5
62,2,1,12.37,30,2,3,17.99,0,0,2,0.4,0
55,2,0,17.87,4,5,4,8.99,0,0,1,3.57,5
40,2,2,12.82,36,1,3,13.99,1,0,2,0.35,5
51,1,1,10.86,46,2,2,17.99,0,0,4,0.23,6
29,2,1,1.78,51,4,2,17.99,1,1,5,0.03,4
49,0,0,13.93,34,3,1,8.99,1,0,2,0.4,1
38,1,1,2.95,40,4,1,17.99,1,0,2,0.07,5
49,2,0,16.82,5,1,3,8.99,0,3,5,2.8,5
48,1,1,28.14,60,0,2,17.99,0,0,2,0.46,1
45,1,1,8.28,16,5,0,17.99,0,2,5,0.49,4
39,0,0,10.64,57,4,1,8.99,1,2,1,0.18,0
63,2,0,0.85,36,3,2,8.99,1,0,3,0.02,6
21,0,0,2.29,26,1,3,8.99,1,1,4,0.08,2
36,2,2,23.37,57,0,3,13.99,0,0,5,0.4,1
63,1,0,3.01,60,5,3,8.99,1,2,5,0.05,3
54,0,0,27.8,9,3,3,8.99,0,3,4,2.78,4
22,0,2,10.29,17,5,0,13.99,0,3,5,0.57,1
33,1,2,7.45,0,2,2,13.99,0,4,4,7.45,0
28,0,0,2.63,54,2,3,8.99,1,0,4,0.05,0
22,0,1,14.27,17,3,0,17.99,0,0,4,0.79,1
22,1,1,4.9,1,3,3,17.99,0,3,5,2.45,3
18,2,0,2.48,45,0,1,8.99,1,3,2,0.05,4
49,0,1,0.48,35,3,1,17.99,1,4,3,0.01,6
23,1,1,12.6,54,1,3,17.99,1,1,1,0.23,2
69,0,1,1.35,8,3,2,17.99,1,2,3,0.15,3
42,1,2,4.11,54,1,2,13.99,1,2,1,0.07,6
40,2,0,27.26,24,0,2,8.99,0,1,1,1.09,0
26,1,2,24.13,27,0,4,13.99,0,0,3,0.86,1
46,1,1,13.66,31,5,2,17.99,1,4,1,0.43,1
19,1,2,10.58,9,5,0,13.99,0,0,1,1.06,2
26,1,1,0.73,44,4,0,17.99,1,3,5,0.02,6
27,0,1,2.66,32,1,3,17.99,1,3,3,0.08,1
40,0,1,0.12,28,4,0,17.99,1,1,4,0.0,5
58,2,0,0.76,44,2,4,8.99,1,3,4,0.02,6
36,2,2,22.9,47,5,0,13.99,0,1,2,0.48,2
67,0,1,3.36,23,3,4,17.99,1,0,3,0.14,5
24,0,2,4.1,21,2,2,13.99,0,0,5,0.19,5
37,2,0,8.77,41,2,3,8.99,1,1,2,0.21,4
26,0,1,22.8,24,1,1,17.99,0,0,4,0.91,6
63,1,2,0.88,21,4,2,13.99,1,1,1,0.04,0
38,1,1,43.56,26,4,1,17.99,0,2,3,1.61,4
54,2,2,6.59,40,3,0,13.99,1,1,4,0.16,4
57,1,0,4.15,17,0,0,8.99,1,2,5,0.23,3
55,1,1,0.42,29,4,4,17.99,1,4,2,0.01,2
42,0,0,2.8,40,3,3,8.99,1,3,4,0.07,1
22,0,2,0.76,24,0,0,13.99,1,3,2,0.03,6
37,0,0,5.78,22,2,1,8.99,1,1,2,0.25,5
61,0,0,17.59,58,3,1,8.99,1,2,2,0.3,4
47,0,0,6.28,3,4,4,8.99,0,2,2,1.57,2
31,2,2,9.9,46,1,1,13.99,0,4,5,0.21,0
52,2,2,13.22,37,2,2,13.99,1,1,2,0.35,3
29,0,0,1.77,47,4,1,8.99,1,0,3,0.04,2
26,1,2,33.1,21,4,1,13.99,0,4,5,1.5,2
52,1,1,7.03,19,0,4,17.99,0,0,2,0.35,2
33,1,2,14.96,16,3,4,13.99,0,1,5,0.88,5
52,1,1,3.11,50,3,2,17.99,1,0,4,0.06,1
48,0,0,0.29,33,3,4,8.99,1,2,1,0.01,4
52,0,2,1.69,54,5,1,13.99,1,2,3,0.03,2
50,2,0,0.61,16,1,3,8.99,1,3,2,0.04,3
43,1,1,11.84,56,0,2,17.99,0,0,5,0.21,6
62,1,2,25.88,49,2,0,13.99,0,4,2,0.52,4
31,1,0,1.79,18,1,1,8.99,1,3,5,0.09,3
35,2,1,19.19,50,1,0,17.99,1,0,1,0.38,2
68,0,1,7.11,43,5,3,17.99,0,0,5,0.16,4
45,2,1,3.2,57,4,3,17.99,1,0,1,0.06,6
24,0,1,1.03,30,4,4,17.99,1,0,1,0.03,6
30,0,2,6.23,49,2,3,13.99,1,2,3,0.12,1
51,1,2,7.01,38,1,4,13.99,1,3,2,0.18,6
25,1,0,2.95,37,3,3,8.99,1,4,4,0.08,4
43,1,2,16.9,20,5,4,13.99,0,0,2,0.8,3
58,1,0,0.36,39,0,1,8.99,1,4,3,0.01,3
27,0,2,19.23,56,3,4,13.99,1,3,2,0.34,5
33,2,1,27.1,57,0,0,17.99,0,3,4,0.47,3
35,0,1,38.65,21,1,0,17.99,0,4,4,1.76,4
56,1,0,8.25,27,1,3,8.99,0,2,3,0.29,1
59,1,2,3.06,17,2,4,13.99,1,4,2,0.17,2
41,2,0,0.86,22,5,3,8.99,1,1,4,0.04,2
22,0,1,5.22,33,4,0,17.99,0,0,5,0.15,2
64,0,1,22.92,7,0,0,17.99,0,2,1,2.87,0
61,1,0,3.99,33,5,2,8.99,1,4,5,0.12,5
37,0,2,0.59,13,4,3,13.99,1,0,3,0.04,6
48,2,0,0.75,55,3,1,8.99,1,4,5,0.01,0
58,0,0,3.59,29,1,3,8.99,1,4,3,0.12,4
25,1,0,0.24,43,1,0,8.99,1,2,3,0.01,5
51,2,0,25.77,38,5,2,8.99,0,4,4,0.66,0
34,1,2,2.94,43,4,0,13.99,1,0,2,0.07,6
62,1,1,20.63,11,0,3,17.99,0,4,3,1.72,1
66,0,2,6.54,7,0,4,13.99,0,4,2,0.82,1
35,1,2,4.7,13,4,4,13.99,1,1,4,0.34,6
64,0,1,0.19,18,0,1,17.99,0,2,5,0.01,0
21,0,1,7.72,51,4,3,17.99,1,2,3,0.15,5
58,1,2,6.88,22,1,0,13.99,0,1,3,0.3,5
49,2,1,19.3,19,4,2,17.99,0,4,5,0.97,4
39,2,2,35.7,7,5,3,13.99,0,1,4,4.46,6
49,1,1,1.0,40,1,4,17.99,1,3,4,0.02,2
61,2,1,28.65,36,2,1,17.99,0,4,5,0.77,3
32,0,2,6.86,49,0,3,13.99,1,2,2,0.14,6
22,2,0,2.36,27,4,1,8.99,1,1,3,0.08,0
47,0,0,3.84,2,2,2,8.99,0,0,2,1.28,0
41,0,2,0.11,41,0,2,13.99,1,0,2,0.0,0
65,1,0,6.36,31,2,4,8.99,1,0,4,0.2,6
57,1,0,12.3,26,1,4,8.99,0,2,4,0.46,6
42,2,1,8.18,40,2,2,17.99,0,0,5,0.2,5
50,2,1,1.05,42,1,1,17.99,1,0,2,0.02,0
38,2,2,6.49,50,4,3,13.99,0,4,5,0.13,5
58,1,1,15.91,49,5,2,17.99,1,3,1,0.32,3
30,2,2,12.85,39,1,4,13.99,1,2,3,0.32,1
64,0,1,1.22,56,1,0,17.99,1,1,1,0.02,1
51,2,2,1.96,26,2,4,13.99,0,2,4,0.07,2
56,0,0,8.3,55,1,3,8.99,1,4,3,0.15,1
48,1,2,7.38,4,5,0,13.99,0,0,4,1.48,4
27,0,0,11.62,50,1,3,8.99,1,0,2,0.23,2
23,0,0,5.06,36,2,4,8.99,1,2,3,0.14,1
69,2,1,3.84,30,1,0,17.99,1,1,5,0.12,2
41,0,2,2.97,46,3,4,13.99,1,0,1,0.06,4
65,0,2,8.23,57,1,3,13.99,1,1,1,0.14,1
20,1,1,12.72,13,4,2,17.99,0,0,2,0.91,4
62,1,1,10.76,31,0,0,17.99,1,4,1,0.34,4
34,0,1,19.54,10,1,1,17.99,0,2,2,1.78,6
58,1,1,26.15,53,5,0,17.99,0,0,1,0.48,5
35,0,1,3.78,37,0,1,17.99,1,2,5,0.1,3
36,0,2,6.49,21,3,1,13.99,0,0,5,0.29,0
57,0,0,1.76,10,3,4,8.99,1,0,4,0.16,1
58,1,1,8.43,49,2,4,17.99,1,1,1,0.17,5
54,1,0,4.85,37,0,4,8.99,1,0,4,0.13,1
22,2,2,14.04,19,3,2,13.99,0,3,2,0.7,6
43,1,1,19.59,25,0,4,17.99,0,0,1,0.75,3
21,2,2,0.06,13,4,0,13.99,0,4,5,0.0,3
53,0,2,26.91,19,3,4,13.99,0,2,2,1.35,0
36,1,2,1.36,58,3,0,13.99,1,0,5,0.02,2
37,0,1,7.53,48,1,0,17.99,1,4,3,0.15,2
44,0,2,62.82,44,0,0,13.99,0,0,4,1.4,6
33,0,1,2.08,7,3,3,17.99,0,2,4,0.26,5
32,1,0,10.13,8,4,4,8.99,0,0,5,1.13,4
23,0,0,11.07,47,2,1,8.99,1,1,4,0.23,0
61,1,1,4.67,43,5,3,17.99,1,1,4,0.11,5
33,1,1,17.72,5,3,1,17.99,0,0,5,2.95,5
41,0,1,6.01,36,3,4,17.99,0,2,4,0.16,0
23,0,2,14.92,13,3,3,13.99,0,3,2,1.07,2
67,0,0,8.28,51,0,1,8.99,1,3,2,0.16,1
59,2,0,4.96,51,5,2,8.99,1,4,1,0.1,1
50,2,0,1.11,44,3,1,8.99,1,4,5,0.02,5
22,2,1,0.85,26,4,3,17.99,1,2,3,0.03,1
65,0,0,1.85,34,1,3,8.99,1,4,2,0.05,5
70,1,1,8.29,13,3,2,17.99,0,3,1,0.59,1
39,0,0,13.15,13,1,3,8.99,0,3,2,0.94,4
59,2,2,3.7,22,2,4,13.99,1,3,3,0.16,1
58,0,0,5.08,48,1,3,8.99,1,4,5,0.1,2
56,0,0,23.72,13,5,2,8.99,0,2,1,1.69,1
46,0,2,13.81,13,4,3,13.99,0,0,1,0.99,0
19,0,2,6.51,51,1,4,13.99,1,1,1,0.13,1
38,1,2,6.68,15,4,2,13.99,0,0,1,0.42,3
24,2,1,18.05,41,0,2,17.99,0,0,5,0.43,5
63,0,1,26.19,34,0,1,17.99,0,1,1,0.75,6
49,2,1,8.48,10,3,1,17.99,0,4,1,0.77,4
56,1,1,14.15,44,0,2,17.99,1,1,3,0.31,4
55,0,1,2.01,24,3,4,17.99,1,2,3,0.08,6
46,1,1,0.48,36,1,3,17.99,1,3,5,0.01,5
18,2,0,3.17,0,1,1,8.99,1,0,1,3.17,0
28,1,1,8.75,46,1,0,17.99,1,0,3,0.19,1
35,0,1,9.17,43,1,2,17.99,1,1,3,0.21,3
43,1,2,0.83,13,5,3,13.99,1,4,3,0.06,2
37,2,0,3.68,45,0,1,8.99,1,0,3,0.08,6
62,1,1,10.33,3,0,0,17.99,0,1,2,2.58,2
46,0,0,12.12,41,5,4,8.99,1,2,2,0.29,3
34,0,0,28.06,33,4,3,8.99,0,4,4,0.83,2
21,1,1,16.09,2,3,4,17.99,0,1,4,5.36,6
